Case ID,Interaction ID,Channel Type,Subject,Reason,Type,Open Date,Closed Date,Case Status,Neighbourhood,Ward,Geometry
7627c2f25eadb44322a113fae51a3dc9a346554349d2d47b7e138ba5eafe4d01,101013186959,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/13/2020 01:37:00 PM,09/14/2020 07:32:00 AM,Closed,Bridgwater Lakes,Waverley West,POINT (-97.199343385325 49.801054625217)
76eaab11c0da99937de14b7fafc6345efacb92f5df2c41be1c03d0e5c1e7804b,101012468431,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/10/2019 02:53:00 PM,10/20/2020 11:35:00 AM,Closed,Mcmillan,Fort Rouge - East Fort Garry,POINT (-97.152224248856 49.871693671685)
76eaab11c0da99937de14b7fafc6345efacb92f5df2c41be1c03d0e5c1e7804b,101012450138,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/10/2019 02:53:00 PM,10/20/2020 11:35:00 AM,Closed,Mcmillan,Fort Rouge - East Fort Garry,POINT (-97.153730492685 49.871355493722)
76eaab11c0da99937de14b7fafc6345efacb92f5df2c41be1c03d0e5c1e7804b,101012339957,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/10/2019 02:53:00 PM,10/20/2020 11:35:00 AM,Closed,Mcmillan,Fort Rouge - East Fort Garry,POINT (-97.153021367074 49.871304992039)
775420a0c080af2b34b2975bcd01bdd4722626318a8e75d74c6bfeb75a5469e9,101008550354,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/15/2015 11:41:00 AM,09/10/2015 02:24:32 PM,Closed,The Maples,Old Kildonan,POINT (-97.167059140951 49.948074837704)
78fc24ef8803c7e30e7b21d818ff68a05f8d6a4e76e998cb8d91527a369df22f,101008388205,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/24/2015 02:34:00 PM,04/29/2015 11:17:14 AM,Closed,Jefferson,Mynarski,POINT (-97.127511241719 49.935070030342)
796673ac6966d4112adbd843085fef0e7f804676b655da386e7ccc862943ef54,101007335085,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/03/2014 12:13:00 PM,11/18/2014 10:28:50 AM,Closed,Dakota Crossing,St. Norbert - Seine River,POINT (-97.093775105851 49.816342708063)
796f61ca5d0bb00fd73270785385b2b02103ca1eef89602ab738e4916fb68489,101010412488,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/27/2017 10:08:00 PM,05/05/2017 09:07:55 AM,Closed,Bridgwater Lakes,Waverley West,POINT (-97.202377929725 49.799884327986)
796f61ca5d0bb00fd73270785385b2b02103ca1eef89602ab738e4916fb68489,101010412499,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/27/2017 10:08:00 PM,05/05/2017 09:07:55 AM,Closed,Bridgwater Lakes,Waverley West,POINT (-97.202176161334 49.799374088014)
79a4715a4b408a7722c50c617be2d0e8c0bb9bde817acf0b8f80e6eac91cefff,101013358809,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/22/2020 04:23:00 PM,08/21/2020 07:06:00 AM,Closed,Glenwood,St. Vital,POINT (-97.103191625665 49.872494935952)
7b19a8dc10c65ef8545750d909c47afcc379e91a172940874c3ba853fb5f855b,101007761839,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/20/2014 02:08:00 PM,10/22/2014 11:24:17 AM,Closed,South Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.217697202919 49.856360143912)
7e06af6dbb6ea1d38539ee0a31c023b86fcfa92e72db6bb4b6eec8a85f899b06,101009716547,Social Media,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/18/2016 10:42:00 AM,08/19/2016 08:46:57 AM,Closed,Windsor Park,St. Boniface,POINT (-97.057039694981 49.858625290296)
804370d45a7cc5b28c024f9affd753e44b67f6467cc297ebd01962e819f85172,101006125899,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/09/2013 01:58:55 PM,07/17/2013 03:38:36 PM,Closed,Broadway-Assiniboine,Fort Rouge - East Fort Garry,POINT (-97.143578132678 49.885164496411)
810a5d0971531229b7704b574de0436475f674077977c76f130e0f2442769961,101007543420,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2014 12:51:00 PM,09/15/2014 10:36:03 AM,Closed,Jefferson,Mynarski,POINT (-97.127253758808 49.934468084192)
82e92e5b957ddbc882c01b9fc4f3fc43b30a614697786a1b692f42f686b17ce6,101010390959,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/20/2017 01:19:00 PM,06/19/2017 03:03:41 PM,Closed,Transcona Yards,Transcona,POINT (-96.995977611018 49.892820665552)
8429f5e2840ccc9219995c60bd9459fa0a634076addcd24e23f2093fff87703c,101007215575,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/28/2014 12:28:48 PM,07/11/2014 01:41:08 PM,Closed,Archwood,St. Boniface,POINT (-97.100380480675 49.878824926409)
8447fc95fa6863924f4eaeb8bb60b625fb04daefad87dd851b9bd7b019448bd0,101013385190,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/02/2020 01:15:00 PM,10/22/2020 10:59:00 AM,Closed,Norberry,St. Vital,POINT (-97.112776678998 49.84130490482)
84366c8a77d9209a160f3d6d750b180cb8ca8952fb3f117810c7a974d187bb2c,101012292574,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2019 10:19:00 AM,09/04/2019 11:17:00 AM,Closed,Edgeland,Charleswood - Tuxedo - Westwood,POINT (-97.210708836749 49.86850060552)
84d0aea039d3dbf9029d60e26d34241bd4c9a69b8a91ff6e26bf7a8669965f74,101011731337,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/04/2018 08:32:00 AM,10/05/2018 02:08:43 PM,Closed,Elmhurst,Charleswood - Tuxedo - Westwood,POINT (-97.251925882977 49.848614395597)
864a83d9a68b5bf764d25d3bfa378dfa41f981e5e9dceaecd05d2cb509f63723,101009904798,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/28/2016 04:35:00 PM,10/31/2016 08:19:16 AM,Closed,South Pointe,Waverley West,POINT (-97.183519340893 49.772036196399)
8693cc8dc0a1a7ac8fad835959b479401f9514043c76961e877eae117a2c9614,101013273318,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/20/2020 07:08:00 AM,05/25/2020 09:16:00 AM,Closed,River East,North Kildonan,POINT (-97.048369344657 49.950336275063)
87a49511569a9f43731fd6b181ee9aabb15c024abe8d65b9551532bd96ae9436,101013588196,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/28/2020 09:33:00 PM,09/30/2020 07:48:00 AM,Closed,Inkster Gardens,Point Douglas,POINT (-97.199207052161 49.946635686108)
88771ca6fa86b8fa11030136e09f9e1b4631771256e329b0d7173d6016286255,101007250216,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2014 07:25:30 PM,10/30/2014 10:10:06 AM,Closed,South Pointe,Waverley West,POINT (-97.182653962878 49.784200240569)
89b43b8d01b47cd0d43edac02946e47c0f7136df4bfe0d308ffe25174a4c86b4,101007452264,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/09/2014 09:45:00 AM,07/30/2014 02:27:45 PM,Closed,Crestview,St. James,POINT (-97.294523337477 49.897728237351)
8c74c76d4c03c3d38bfc61fe0856b9f958fcfb5843ce92b85ef3d86d363d66bf,101006318311,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/28/2013 01:57:36 PM,10/09/2013 10:25:25 AM,Closed,St. John's,Mynarski,POINT (-97.14211483216 49.921471969621)
8d07f32bacd92124cd835c7ce2a28b0898422db4fefcc147bc84fa7a01fa1480,101012360555,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/18/2019 09:41:00 AM,09/04/2019 11:44:00 AM,Closed,Wolseley,Daniel McIntyre,POINT (-97.171196177144 49.880868846293)
8d1c95130c0697020716749b488666695bfa19cc5c44ee988725809c6f38874b,101012363192,Social Media,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/18/2019 07:49:00 PM,08/28/2019 03:58:00 PM,Closed,Wolseley,Daniel McIntyre,POINT (-97.172087314115 49.879762102932)
8d46735e524a1e6df3670361461d4ed399cdaf99a912f5d6575cd2216f71a8cd,101011798179,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/01/2018 12:01:00 PM,11/05/2018 09:06:57 AM,Closed,Prairie Pointe,Waverley West,POINT (-97.192589030111 49.781805462976)
8d950072524b00934ecc2254e920100690b1b2d1710bbf003066588d4f7a0f6b,101010648057,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/14/2017 04:11:00 PM,11/01/2017 01:08:22 PM,Closed,St. Matthews,Daniel McIntyre,POINT (-97.174188807508 49.889272096885)
8e2f13e5a6d017a014ae40eaa50d3652d94749782f68dd07b327f9b9c189556c,101009043220,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,12/11/2015 10:17:00 PM,01/28/2016 03:26:46 PM,Closed,Valley Gardens,Elmwood - East Kildonan,POINT (-97.066938864579 49.916380898691)
8ed8c78cb3cca973b6a8fd99a87a0b3d1cbf26ba28c0cc9282ca98bfac8cf1d1,101011635273,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/23/2018 09:22:00 PM,10/12/2018 11:07:00 AM,Closed,Eaglemere,Elmwood - East Kildonan,POINT (-97.054740201788 49.91535454187)
8fdb7cfbfde02067c928f12d9a31d88be3b1a591d848c85959f99483c35feabb,101006214516,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/01/2013 01:43:44 PM,08/27/2013 11:07:59 AM,Closed,Rossmere-A,North Kildonan,POINT (-97.069939085623 49.937792571797)
90f11f10f0def05a327a24ffa6532752f4cd0e3242d23d9dddd6f8e3f36476d7,101012152867,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/01/2019 01:55:00 PM,01/27/2020 11:02:00 AM,Closed,Crescent Park,Fort Rouge - East Fort Garry,POINT (-97.14219397178 49.836138202697)
9270cc30109553f5565e39a5fe62377a92aed3176bcd47b2cf8738dfaddbaf68,101013355867,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/21/2020 11:02:00 AM,06/22/2020 01:52:00 PM,Closed,Island Lakes,St. Boniface,POINT (-97.06062671929 49.829063885728)
9270cc30109553f5565e39a5fe62377a92aed3176bcd47b2cf8738dfaddbaf68,101013359527,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/21/2020 11:02:00 AM,06/22/2020 01:52:00 PM,Closed,Island Lakes,St. Boniface,POINT (-97.060928996295 49.829532111807)
9270cc30109553f5565e39a5fe62377a92aed3176bcd47b2cf8738dfaddbaf68,101013359521,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/21/2020 11:02:00 AM,06/22/2020 01:52:00 PM,Closed,Island Lakes,St. Boniface,POINT (-97.061186356395 49.829192535866)
934a4a571d2e900d2e7c1b5148bc7351144f0a28339463b3d5be48e1a0e6a9a3,101011749529,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/12/2018 07:47:00 AM,10/12/2018 09:32:02 AM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.151568483703 49.782489753257)
938a7571bf69c4c78facea3f2c75ab267639967bf3f621ad10d61e1fa81be705,101007260780,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/11/2014 05:16:41 PM,09/29/2014 01:47:26 PM,Closed,Central River Heights,River Heights - Fort Garry,POINT (-97.18542212671 49.86035964945)
93f86c0188723422b71a0bad57a99e9d86898bb8c35e37a6bc477bba2952eae4,101012348393,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/13/2019 10:59:00 AM,10/20/2020 11:35:00 AM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.104049514499 49.807159444983)
9624784ddb80a0e75bb0a30c0a692e2280782fa23af2725e93aeadea55468a70,101009756084,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/01/2016 02:17:00 PM,09/06/2016 10:23:19 AM,Closed,St. Matthews,Daniel McIntyre,POINT (-97.17175903141 49.88941579229)
96834c565840baf3781ac7ac32a227d4d4f8d26e62466d37cdbc933fdacfd912,101007331881,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/02/2014 01:04:00 PM,11/13/2014 11:09:34 AM,Closed,Elmhurst,Charleswood - Tuxedo - Westwood,POINT (-97.252662760413 49.847216016037)
976b363703e2c3581757506cf70f34a1cc1e6bb1c72898f1c344deadef343cf6,101006497350,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/15/2013 11:59:10 AM,10/22/2013 08:44:45 AM,Closed,Wolseley,Daniel McIntyre,POINT (-97.167485138743 49.878401924251)
975076b3872e681ec5f53d71f16dc5e212ebaccb54f119ea582f2f871161ceee,101008679613,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2015 02:12:00 PM,08/19/2015 03:14:26 PM,Closed,Jefferson,Mynarski,POINT (-97.127234961037 49.935403449679)
978c0e255a69d90dcd007c6b5b4900f04d65dfa1bf67c838c789f7feb9b3a9ac,101009903668,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/28/2016 11:37:00 AM,10/28/2016 11:54:57 AM,Closed,South Pointe,Waverley West,POINT (-97.183990762789 49.773285483024)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010555111,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.161908278147 49.967014910639)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010531979,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.161993748225 49.967028100249)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010563741,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.163562167204 49.967158107462)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010547620,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.163867310492 49.966912372084)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010572669,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.162135708476 49.967317039436)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010522128,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.163135476695 49.966913153471)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010547624,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.163628227163 49.967761354294)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010491206,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.163480086139 49.966712388035)
97c41e709d7dce6de5e2347d65ac18a6003b519bd844033a6ed91a638391786a,101010548520,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2017 10:09:00 PM,06/20/2017 03:57:06 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.163515276482 49.96762908463)
989b2d490ad955410e34625334272b515961b5366668aad5a4967a84be4f8c58,101007499888,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/24/2014 01:52:00 PM,08/01/2014 05:39:40 PM,Closed,Rockwood,River Heights - Fort Garry,POINT (-97.169858946289 49.860742338321)
99658460d30b3e81865a9676ea7fe42d71c0fbdb44c6d9fb96ac5425a7f06807,101007250216,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2014 07:01:48 PM,10/30/2014 10:10:53 AM,Closed,South Pointe,Waverley West,POINT (-97.183954050159 49.786242450084)
9baba8a9089ebce7b94db48cc81e140413e848665f7f97f0a044ddf3cbade5b7,101009639479,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/20/2016 09:41:00 AM,07/20/2016 11:13:04 AM,Closed,Ebby-Wentworth,Fort Rouge - East Fort Garry,POINT (-97.153467546637 49.862791471049)
9c70c6c6d71b7ed75f6113eec74c27e091f87da40b4776c64a9e114f4a932851,101009563397,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/20/2016 10:41:00 PM,08/02/2016 10:41:25 AM,Closed,Fairfield Park,Waverley West,POINT (-97.172523150951 49.792967216793)
9e792ee5c2fe1f05d9a7eed34c7e06ea26838d8218a398b9106f95cab406f16d,101008656683,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/22/2015 03:23:00 PM,08/26/2015 11:24:59 AM,Closed,Sargent Park,Daniel McIntyre,POINT (-97.179244315648 49.896151302729)
9efbe617e6bf90dec0c9e3c16b52bb04309639697833138a411c7d81ecdbdba4,101012450210,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/17/2019 05:20:00 PM,11/04/2020 01:52:00 PM,Closed,Mcmillan,Fort Rouge - East Fort Garry,POINT (-97.152805311886 49.871589523152)
a178dfb1a3f5be6a82096f36b6f9d9e57b4d794960b297e29fa4140c3bfdf79d,101006278656,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/19/2013 08:38:52 AM,08/21/2013 02:12:42 PM,Closed,Beaumont,River Heights - Fort Garry,POINT (-97.167593760746 49.845988947455)
a1d816aeb2a090d7bc93d4c4896eb3492ebd5b3e125a48a412f935f4c705e89e,101006062588,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/24/2013 01:35:02 PM,07/05/2013 09:24:17 AM,Closed,Melrose,Transcona,POINT (-97.019246245411 49.894603540017)
a21975615a9d5d8811832546606628972f38129108c40174e24c27836947958d,101008395800,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/27/2015 11:22:00 AM,09/22/2016 01:00:43 PM,Closed,South Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.229806107332 49.850916184982)
a22f388dffe19b8ff228b1c2ae49a9a281f4408628d38ff0c8df8ae4bd432c46,101009657625,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/26/2016 05:30:00 PM,07/28/2016 09:23:13 AM,Closed,South Pointe,Waverley West,POINT (-97.182176217144 49.778915178184)
a2e551af22260c3f85100a761ca4a4e8e5dfdea0dd34351914add9bd0f69bd60,101007317515,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2014 11:28:00 AM,11/04/2014 04:00:21 PM,Closed,,,
a6637f3454025fa5f40293238e546b9f155d4d488c81bc32beaf8975cbe937d0,101013535056,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/03/2020 11:07:00 AM,10/22/2020 12:04:00 PM,Closed,Wellington Crescent,River Heights - Fort Garry,POINT (-97.187848007416 49.875026476563)
a6e0e87ff5d9729860f7b4dead8ab15aa91e4167553e21849ef48fdf0df53280,101009544890,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/13/2016 03:08:00 PM,07/06/2016 01:27:07 PM,Closed,Kildonan Drive,North Kildonan,POINT (-97.106157952372 49.936875461437)
a783c07000506d65eaa4e8b58955741df692e5037ff4ee5dca2d1aba7ddc1e0a,101009589542,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/30/2016 01:13:00 PM,07/26/2016 11:09:59 AM,Closed,Pulberry,St. Vital,POINT (-97.134103186672 49.825345145897)
a75b08c5f8fe0f55f67b582cd10471108c05aeca9de0e3589a94a5b3c75182fa,101008308599,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/31/2015 12:29:00 PM,11/09/2020 08:30:00 AM,Closed,Meadowood,St. Vital,POINT (-97.102957538133 49.830704629692)
a7ed7b62d013fae83a285693c338af50f645b298e7f80e5813ff086203b2fea6,101007327455,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/31/2014 03:57:00 PM,06/11/2014 12:41:13 PM,Closed,Jefferson,Mynarski,POINT (-97.128984423671 49.935776810892)
a88dca20c4d7c67009511994182f0cd4256405ff232e1177c4d11d05718602ef,101009582185,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/28/2016 11:11:00 AM,06/29/2016 01:55:11 PM,Closed,Eaglemere,Elmwood - East Kildonan,POINT (-97.05605694302 49.915000241031)
a9315dc12aaba3e91f7013a2b11f9d82d992124b4dbe5b59b408d16af7cf8e22,101011339966,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/22/2018 10:50:00 AM,11/21/2018 01:57:08 PM,Closed,Whyte Ridge,Waverley West,POINT (-97.206476909128 49.816810288342)
a9fa823c68fde16f0da0e11f15affe8d537b3d5165667b89b26d335be7edc74e,101009872837,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/17/2016 10:48:00 AM,10/17/2016 02:38:22 PM,Closed,Templeton-Sinclair,Old Kildonan,POINT (-97.132650030466 49.95023062153)
aaf378034f4b40c3a0e5d23d12fddb28653d46424364e6135ccdfd63bfab695b,101006252022,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/12/2013 10:17:30 AM,08/21/2013 11:13:55 AM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.135277610393 49.79320189137)
ad4d6d4d84afb2b6e9ef447e83611ca5e6c03728e7361cbc239314dd12a864fd,101012713606,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/08/2019 09:17:00 AM,10/09/2019 11:39:00 AM,Closed,Seven Oaks,Mynarski,POINT (-97.121556079312 49.931496391193)
aef0c1c3b7b2a2023792cf1d76d1a07a6b7d8efc16a58ad11da5af673b56da4e,101007870057,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/21/2014 03:11:00 PM,12/01/2014 11:07:08 AM,Closed,Central River Heights,River Heights - Fort Garry,POINT (-97.176309380455 49.860031203746)
b00829edff1e97aa72c7831ac0b348df29c292d3e927cdec7eea33bb58ee47d7,101009596986,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/03/2016 10:48:00 PM,07/04/2016 04:21:03 PM,Closed,Meadows,Transcona,POINT (-97.029073953318 49.903580681476)
b2ea2f70c7dadb54475eed590d57fb9b543de493d1e86ac41ff044f3c0000d04,101007250216,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2014 07:11:49 PM,10/30/2014 10:10:27 AM,Closed,South Pointe,Waverley West,POINT (-97.183915641397 49.785888869102)
b2daa4e21c29f57f6d3cf6c0f94e124b4502ce4efe408589ae1953cc1868acda,101010454571,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/12/2017 10:59:00 AM,06/01/2017 09:30:47 AM,Closed,Fairfield Park,Waverley West,POINT (-97.166720063689 49.797022629026)
b36ce93be422f5d574caac0441ae40e5b79b968bccc9d4292f67826f6b4ad496,101010341378,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/04/2017 11:41:00 AM,05/05/2017 08:51:36 AM,Closed,Kildonan Drive,North Kildonan,POINT (-97.104331695224 49.9327211657)
b3ab1b5a7327d545281300410c24d4de77ff94dee959c495e03071fca6c2b0f1,101009477872,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/19/2016 01:34:00 PM,05/25/2016 03:10:14 PM,Closed,Elm Park,St. Vital,POINT (-97.117336849545 49.852789721947)
d5195a5f9fdb565c8cbd6be6366fc2b0f0e7164aaf72caa8bc570ee1392a9e6c,101012821166,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/12/2019 09:16:00 AM,11/14/2019 02:00:00 PM,Closed,Westdale,Charleswood - Tuxedo - Westwood,POINT (-97.313621209309 49.849765417945)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008827208,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.175669819033 49.866338447921)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008768103,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.175444911294 49.865824484426)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008862207,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.176041132254 49.865514453949)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008776809,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.175477326977 49.866177834995)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008838552,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.176256740774 49.865401525847)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008768049,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.174797248101 49.865058759515)
d56085e7d38c8881dadfb7517dfde3db866a8b00a8ab983acce88ba277bce4a8,101008889286,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/31/2015 08:54:00 AM,09/29/2016 08:16:36 AM,Closed,North River Heights,River Heights - Fort Garry,POINT (-97.175752691228 49.866047615615)
