Roll Number,Street Number,Unit Number,Street Name,Street Type,Full Address,Neighbourhood Area,Property Use Code,Zoning,Total Assessed Value,Assessment Date,Detail URL,Current Assessment Year,Status 1,Geometry,Centroid Lat,Centroid Lon
12090169000,15,,FAWCETT,AVENUE,15 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,244000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090169000,2026,TAXABLE,"MULTIPOLYGON (((-97.16154390732153 49.8843688037915, -97.16142947695333 49.8843655163125, -97.1614101174076 49.884639024699865, -97.16152456107854 49.88464230880788, -97.16154390732153 49.8843688037915)))",49.884503915995886,-97.16147701537592
12090171000,50,,FAWCETT,AVENUE,50 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,309000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090171000,2026,TAXABLE,"MULTIPOLYGON (((-97.16298444989872 49.883955135390885, -97.1628761770628 49.88395201258609, -97.16285633887225 49.88422547942734, -97.16296462531713 49.88422858987043, -97.16298444989872 49.883955135390885)))",49.88409030697648,-97.16292039717416
12090172000,48,,FAWCETT,AVENUE,48 FAWCETT AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,226000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090172000,2026,TAXABLE,"MULTIPOLYGON (((-97.1628761770628 49.88395201258609, -97.1627679028523 49.883948889658235, -97.16274805247815 49.88422236798428, -97.16285633887225 49.88422547942734, -97.1628761770628 49.88395201258609)))",49.88408718978663,-97.16281211725368
12090173000,44,,FAWCETT,AVENUE,44 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,299000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090173000,2026,TAXABLE,"MULTIPOLYGON (((-97.1627679028523 49.883948889658235, -97.16262378486242 49.88394473301516, -97.16260446726292 49.884218242109306, -97.16274805247815 49.88422236798428, -97.1627679028523 49.883948889658235)))",49.88408347358742,-97.16268605724585
12090174000,40,,FAWCETT,AVENUE,40 FAWCETT AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,350000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090174000,2026,TAXABLE,"MULTIPOLYGON (((-97.16245849499309 49.88421404747894, -97.16260446726292 49.884218242109306, -97.16262378486242 49.88394473301516, -97.1624778144972 49.88394052310787, -97.16245849499309 49.88421404747894)))",49.88407938653688,-97.16254113971435
12090175000,36,,FAWCETT,AVENUE,36 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,472000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090175000,2026,TAXABLE,"MULTIPOLYGON (((-97.16231490842543 49.884209922122935, -97.16245849499309 49.88421404747894, -97.16247781449754 49.88394052309888, -97.16233459894549 49.883936391852494, -97.16231490842543 49.884209922122935)))",49.88407527990389,-97.16239644930087
12090176000,32,,FAWCETT,AVENUE,32 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,508000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090176000,2026,TAXABLE,"MULTIPOLYGON (((-97.16233459894549 49.883936391852494, -97.16222611344705 49.88393326236973, -97.1622064107419 49.88420680412499, -97.16231490842543 49.884209922122935, -97.16233459894549 49.883936391852494)))",49.884071597487754,-97.1622705073281
12090177000,28,,FAWCETT,AVENUE,28 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,584000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090177000,2026,TAXABLE,"MULTIPOLYGON (((-97.16222611344705 49.88393326236973, -97.16201340297137 49.883927126839694, -97.16199407728593 49.884200701734784, -97.1622064107419 49.88420680412499, -97.16222611344705 49.88393326236973)))",49.88406693311402,-97.16211000256884
12090178000,24,,FAWCETT,AVENUE,24 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,178000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090178000,2026,TAXABLE,"MULTIPOLYGON (((-97.16201340297137 49.883927126839694, -97.16190108115225 49.88392388633486, -97.1618815533007 49.884197467695984, -97.16199407727201 49.884200701734564, -97.16201340297137 49.883927126839694)))",49.88406233645694,-97.1619475253557
12090179000,20,,FAWCETT,AVENUE,20 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,299000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090179000,2026,TAXABLE,"MULTIPOLYGON (((-97.16190108115225 49.88392388633486, -97.16176482786788 49.88391995527816, -97.1617454988002 49.88419355810433, -97.1618815533007 49.884197467695984, -97.16190108115225 49.88392388633486)))",49.88405868336087,-97.16182324200584
12090180000,16,,FAWCETT,AVENUE,16 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,339000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090180000,2026,TAXABLE,"MULTIPOLYGON (((-97.16176482786788 49.88391995527816, -97.16157605039926 49.883914509411966, -97.16155669597526 49.88418813125683, -97.16174549880053 49.884193558095355, -97.16176482786788 49.88391995527816)))",49.884054041372025,-97.1616607669224
12090181000,14,,FAWCETT,AVENUE,14 FAWCETT AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,211000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090181000,2026,TAXABLE,"MULTIPOLYGON (((-97.16155669597526 49.88418813125683, -97.16157605039926 49.883914509411966, -97.16146163277814 49.88391120776973, -97.16144226470982 49.884184841975184, -97.16155669597526 49.88418813125683)))",49.88404967513021,-97.1615091603424
12090182000,180,,MARYLAND,STREET,180 MARYLAND STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,RMFM - RES - MULTI-FAMILY,499000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090182000,2026,TAXABLE,"MULTIPOLYGON (((-97.16094022934861 49.884074516351326, -97.16093345190416 49.88417021563888, -97.16135751030028 49.884182405614524, -97.16136428358006 49.88408672063217, -97.16094022934861 49.884074516351326)))",49.88412846446547,-97.16114886346293
12090183000,178,,MARYLAND,STREET,178 MARYLAND STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,RMFM - RES - MULTI-FAMILY,250000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090183000,2026,TAXABLE,"MULTIPOLYGON (((-97.16136932196567 49.88401553724988, -97.16094527013043 49.88400332402752, -97.16094022934861 49.884074516351326, -97.16136428358006 49.88408672063217, -97.16136932196567 49.88401553724988)))",49.88404502446133,-97.16115477179072
12090184000,176,,MARYLAND,STREET,176 MARYLAND STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,RMFM - RES - MULTI-FAMILY,361000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090184000,2026,TAXABLE,"MULTIPOLYGON (((-97.16137881720857 49.88388138626514, -97.16095477007121 49.88386915245788, -97.16094527013043 49.88400332402752, -97.16136932196567 49.88401553724988, -97.16137881720857 49.88388138626514)))",49.88394234992837,-97.16116203939141
12090186100,59,,ALLOWAY,AVENUE,59 ALLOWAY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,275000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090186100,2026,TAXABLE,"MULTIPOLYGON (((-97.16306768971135 49.88362863282994, -97.16304785131841 49.88390210680606, -97.16308252946486 49.883903107183954, -97.16320521416196 49.88390664631906, -97.16320922470175 49.88385189028117, -97.16320995571793 49.883841909675986, -97.16321597076805 49.883759758175, -97.16322098442801 49.88369129920727, -97.16322349285514 49.883657062687284, -97.16322524185692 49.88363319141206, -97.16306768971135 49.88362863282994)))",49.883767616999656,-97.16313650025576
12090188000,55,,ALLOWAY,AVENUE,55 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,390000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090188000,2026,TAXABLE,"MULTIPOLYGON (((-97.16304785131841 49.88390210680606, -97.16306768972527 49.88362863283017, -97.16292738305731 49.88362457285948, -97.1629075429228 49.88389805976757, -97.16304785131841 49.88390210680606)))",49.88376334317779,-97.1629876161928
12090189000,51,,ALLOWAY,AVENUE,51 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,404000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090189000,2026,TAXABLE,"MULTIPOLYGON (((-97.16290754293672 49.88389805976779, -97.16292738305731 49.88362457285948, -97.16280025475909 49.883620893723474, -97.16278041307517 49.88389439229118, -97.16290754293672 49.88389805976779)))",49.88375947977577,-97.16285389799532
12090190000,47,,ALLOWAY,AVENUE,47 ALLOWAY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,263000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090190000,2026,TAXABLE,"MULTIPOLYGON (((-97.16280025475875 49.88362089373246, -97.16267130749242 49.883617161607766, -97.16265146413961 49.88389067287636, -97.16278041306124 49.88389439229097, -97.16280025475875 49.88362089373246)))",49.88375578024176,-97.16272585935343
12090191000,43,,ALLOWAY,AVENUE,43 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,402000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090191000,2026,TAXABLE,"MULTIPOLYGON (((-97.16267130747815 49.883617161616534, -97.16254350348149 49.8836134632307, -97.16252365863117 49.883886985422066, -97.16265146413927 49.88389067288536, -97.16267130747815 49.883617161616534)))",49.88375207090431,-97.16259748299711
12090192000,39,,ALLOWAY,AVENUE,39 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,242000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090192000,2026,TAXABLE,"MULTIPOLYGON (((-97.16239647669734 49.88388331624867, -97.16252365864543 49.883886985413284, -97.16254350349575 49.88361346322193, -97.16241595152606 49.88360977116409, -97.16239647669734 49.88388331624867)))",49.88374831762011,-97.16246990188955
12090193000,35,,ALLOWAY,AVENUE,35 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,250000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090193000,2026,TAXABLE,"MULTIPOLYGON (((-97.16228814707114 49.88360607222825, -97.16226867068787 49.88387962899966, -97.16239647668309 49.883883316257425, -97.16241595151213 49.88360977116387, -97.16228814707114 49.88360607222825)))",49.8837446972778,-97.16234231102392
12090194000,31,,ALLOWAY,AVENUE,31 ALLOWAY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,469000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090194000,2026,TAXABLE,"MULTIPOLYGON (((-97.16214111715433 49.88387594912076, -97.16226867068787 49.88387962899966, -97.16228814707114 49.88360607222825, -97.16216059512348 49.883602380168256, -97.16214111715433 49.88387594912076)))",49.883741007743694,-97.16221463202598
12090205000,27,,ALLOWAY,AVENUE,27 ALLOWAY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,259000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090205000,2026,TAXABLE,"MULTIPOLYGON (((-97.16216059513741 49.883602380168476, -97.16203279209283 49.883598681332934, -97.16201327083377 49.88387226013213, -97.16214111716825 49.883875949120984, -97.16216059513741 49.883602380168476)))",49.883737325256234,-97.16208694283655
12090206000,23,,ALLOWAY,AVENUE,23 ALLOWAY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,461000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090206000,2026,TAXABLE,"MULTIPOLYGON (((-97.16203279209283 49.883598681332934, -97.16187621325156 49.88359414832809, -97.16185668065788 49.88386774169521, -97.16201327083377 49.88387226013213, -97.16203279209283 49.883598681332934)))",49.883733209347454,-97.16194473839326
12090207000,19,,ALLOWAY,AVENUE,19 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,299000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090207000,2026,TAXABLE,"MULTIPOLYGON (((-97.16174400231601 49.88359032127417, -97.16172446810154 49.88386392667719, -97.16185668065822 49.88386774168623, -97.16187621326547 49.88359414832832, -97.16174400231601 49.88359032127417)))",49.883729034606034,-97.16180034059022
12090208000,17,,ALLOWAY,AVENUE,17 ALLOWAY AVENUE,WOLSELEY,VRES1 - VACANT RESIDENTIAL 1,R2 - RES - TWO FAMILY,164000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090208000,2026,TAXABLE,"MULTIPOLYGON (((-97.16161567543595 49.883586606200865, -97.16159622354756 49.8838602258751, -97.1617244681012 49.88386392668618, -97.16174400230177 49.88359032128294, -97.16161567543595 49.883586606200865)))",49.883725255217726,-97.16167009293594
12090209000,11,,ALLOWAY,AVENUE,11 ALLOWAY AVENUE,WOLSELEY,RESDU - DUPLEX,R2 - RES - TWO FAMILY,446000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090209000,2026,TAXABLE,"MULTIPOLYGON (((-97.16159622354756 49.8838602258751, -97.16161567543595 49.883586606200865, -97.16148487515414 49.88358281937101, -97.16146741456082 49.88382950872925, -97.16150716329811 49.883857655742524, -97.16159622354756 49.8838602258751)))",49.88371949783724,-97.16154153571341
12090210000,174,,MARYLAND,STREET,174 MARYLAND STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,RMFM - RES - MULTI-FAMILY,427000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090210000,2026,TAXABLE,"MULTIPOLYGON (((-97.16138521426292 49.88379100633617, -97.16096116830953 49.883778793309844, -97.16095477007121 49.88386915245788, -97.16137881720857 49.88388138626514, -97.16138521426292 49.88379100633617)))",49.88383008487269,-97.16117000055583
12090211000,172,,MARYLAND,STREET,172 MARYLAND STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,RMFM - RES - MULTI-FAMILY,291000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090211000,2026,TAXABLE,"MULTIPOLYGON (((-97.16139160978672 49.88370064798745, -97.16096756694469 49.88368843505709, -97.16096116829561 49.88377879330962, -97.16138521426292 49.88379100633617, -97.16139160978672 49.88370064798745)))",49.88373972072816,-97.16117638982097
12090212000,168,,MARYLAND,STREET,168 MARYLAND STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,RMFM - RES - MULTI-FAMILY,282000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090212000,2026,TAXABLE,"MULTIPOLYGON (((-97.16139160980065 49.88370064798767, -97.16140012383543 49.88358036599498, -97.16097608795666 49.88356808835612, -97.1609675669586 49.8836884350573, -97.16139160980065 49.88370064798767)))",49.88363438385583,-97.16118382810865
12090213000,52,,ALLOWAY,AVENUE,52 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,375000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090213000,2026,TAXABLE,"MULTIPOLYGON (((-97.1630466858526 49.883172729095214, -97.16302663371371 49.883446368167036, -97.1631537204425 49.883450044814886, -97.16317375950855 49.88317640118174, -97.1630466858526 49.883172729095214)))",49.88331138822007,-97.16310019986503
12090214000,50,,ALLOWAY,AVENUE,50 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,537000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090214000,2026,TAXABLE,"MULTIPOLYGON (((-97.16302663371337 49.883446368176024, -97.16304668585227 49.883172729104196, -97.16291358319593 49.883168882348926, -97.1628935305257 49.88344251819967, -97.16302663371337 49.883446368176024)))",49.88330762459214,-97.16297010844187
12090215000,48,,ALLOWAY,AVENUE,48 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,236000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090215000,2026,TAXABLE,"MULTIPOLYGON (((-97.16289353053962 49.88344251819989, -97.16291358319593 49.883168882348926, -97.16277797964604 49.88316496354511, -97.16275792648887 49.88343859573434, -97.16289353053962 49.88344251819989)))",49.88330374009049,-97.16283575510846
12090216000,46,,ALLOWAY,AVENUE,46 ALLOWAY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,309000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090216000,2026,TAXABLE,"MULTIPOLYGON (((-97.16263796721957 49.883160917271915, -97.1626180855868 49.8834345505495, -97.16275792648887 49.88343859573434, -97.16277797964604 49.88316496354511, -97.16263796721957 49.883160917271915)))",49.88329972887395,-97.16269799193627
12090217000,,,ALLOWAY,AVENUE,ALLOWAY AVENUE,WOLSELEY,VRES1 - VACANT RESIDENTIAL 1,R2 - RES - TWO FAMILY,100.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090217000,2026,EXEMPT,"MULTIPOLYGON (((-97.1626180855868 49.8834345505495, -97.16263796721921 49.883160917280904, -97.16263508566246 49.88316083398727, -97.16261520401586 49.88343446720126, -97.1626180855868 49.8834345505495)))",49.88329769239806,-97.16262658561072
12090218000,40,,ALLOWAY,AVENUE,40 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,316000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090218000,2026,TAXABLE,"MULTIPOLYGON (((-97.16245875245959 49.88342994133471, -97.16261520403012 49.88343446719249, -97.16263508566246 49.88316083398727, -97.16247863470065 49.88315631204759, -97.16245875245959 49.88342994133471)))",49.883295388775814,-97.16254691938921
12090219000,38,,ALLOWAY,AVENUE,38 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,513000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090219000,2026,TAXABLE,"MULTIPOLYGON (((-97.16231891160473 49.88342589575328, -97.16245875245959 49.88342994133471, -97.16247863468675 49.88315631204737, -97.16233879433815 49.883152270613905, -97.16231891160473 49.88342589575328)))",49.883291105073816,-97.16239877343841
12090220000,36,,ALLOWAY,AVENUE,36 ALLOWAY AVENUE,WOLSELEY,RESGC - RESIDENTIAL GROUP CARE,R2 - RES - TWO FAMILY,303000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090220000,2026,TAXABLE SCHOOL EXEMPT,"MULTIPOLYGON (((-97.16231891160473 49.88342589575328, -97.1623387943246 49.8831522706047, -97.16219878201957 49.88314822328059, -97.16217907077542 49.88342185006631, -97.16231891160473 49.88342589575328)))",49.88328703202603,-97.16225889184123
12090221000,34,,ALLOWAY,AVENUE,34 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,327000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090221000,2026,TAXABLE,"MULTIPOLYGON (((-97.16217907078898 49.88342185007553, -97.16219878201957 49.88314822328059, -97.16205894039004 49.88314418078719, -97.16203922861027 49.883417804198274, -97.16217907078898 49.88342185007553)))",49.883283014718565,-97.16211900558606
12090222000,22,,ALLOWAY,AVENUE,22 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,349000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090222000,2026,TAXABLE,"MULTIPOLYGON (((-97.16203922859602 49.883417804207035, -97.16205894039004 49.88314418078719, -97.16191278680837 49.88313995644802, -97.16189307451094 49.883413575440414, -97.16203922859602 49.883417804207035)))",49.883278879354364,-97.16197600776314
12090223000,20,,ALLOWAY,AVENUE,20 ALLOWAY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,230000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090223000,2026,TAXABLE,"MULTIPOLYGON (((-97.16189307451094 49.883413575440414, -97.16191278679479 49.88313995643882, -97.16177650615123 49.88313601650507, -97.1617567933703 49.88340963164742, -97.16189307451094 49.883413575440414)))",49.88327479514195,-97.16183479035675
12090224000,14,,ALLOWAY,AVENUE,14 ALLOWAY AVENUE,WOLSELEY,RESAP - APARTMENTS,R2 - RES - TWO FAMILY,2249000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090224000,2026,TAXABLE,"MULTIPOLYGON (((-97.1617567933703 49.88340963164742, -97.16177650616515 49.8831360165053, -97.16163141870834 49.88313182177911, -97.16151701426611 49.88312851499472, -97.16149766425339 49.883402133335245, -97.16161207894241 49.88340544389616, -97.1617567933703 49.88340963164742)))",49.88326904211318,-97.1616369973721
12090226000,152,,MARYLAND,STREET,152 MARYLAND STREET,WOLSELEY,RESAP - APARTMENTS,RMFM - RES - MULTI-FAMILY,969000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090226000,2026,TAXABLE,"MULTIPOLYGON (((-97.16101020282558 49.883086277197705, -97.16100535810445 49.883154716282995, -97.16100051197574 49.88322315534507, -97.1609956658307 49.883291594406025, -97.16098888149217 49.88338740873431, -97.16141291182457 49.88339968084893, -97.16141969186098 49.883303884421636, -97.16142453550493 49.88323545879868, -97.16142937774134 49.88316703315252, -97.16143422138684 49.88309860662832, -97.16101020282558 49.883086277197705)))",49.883242993664716,-97.1612115477657
12090230000,146,,MARYLAND,STREET,146 MARYLAND STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,RMFM - RES - MULTI-FAMILY,387000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090230000,2026,TAXABLE,"MULTIPOLYGON (((-97.16101698770566 49.88299045732275, -97.16101020282558 49.883086277197705, -97.16143422138684 49.88309860662832, -97.16144099987213 49.8830028271267, -97.16101698770566 49.88299045732275)))",49.88304454170051,-97.16122558801369
12090231000,142,,MARYLAND,STREET,142 MARYLAND STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,RMFM - RES - MULTI-FAMILY,396000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12090231000,2026,TAXABLE,"MULTIPOLYGON (((-97.16102425641101 49.88288780407816, -97.16101698769175 49.88299045732252, -97.16144099985821 49.883002827126475, -97.16144826623508 49.88290017380467, -97.16102425641101 49.88288780407816)))",49.882945315630316,-97.1612326275488
