roll_number,full_address,has_garden,total_assessed_value,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
12080699000.0,513 CAMDEN PLACE,False,305000.0,513.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1846468651562 49.88171122047887, -97.1842465806444 49.88169827466491, -97.18423953554135 49.88178856464635, -97.18463981923911 49.88180151676485, -97.1846468651562 49.88171122047887)))",49.88174989420818,-97.18444320247866
12081070000.0,513 GREENWOOD PLACE,False,353000.0,513.0,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17951492640073 49.88261582025906, -97.1790063611808 49.88259921828265, -97.17899940339645 49.88268959663692, -97.1795079575203 49.88270618238202, -97.17951492640073 49.88261582025906)))",49.88265270396557,-97.17925715471524
12080790000.0,513 NEWMAN STREET,False,285000.0,513.0,NEWMAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1830974672387 49.88206618882603, -97.18349533266935 49.882079088993386, -97.1835006663306 49.88201067925131, -97.18310279711753 49.8819977835378, -97.1830974672387 49.88206618882603)))",49.88203843517475,-97.1832990680554
12080445000.0,513 STILES STREET,False,328000.0,513.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18856810201426 49.88137214056454, -97.18857338621902 49.88130359311729, -97.18815406306943 49.881290186961195, -97.18814877335915 49.88135875409507, -97.18856810201426 49.88137214056454)))",49.881331168416075,-97.1883610710622
12080853000.0,514 BASSWOOD PLACE,False,271000.0,514.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18303357250282 49.8820142971574, -97.1825678435022 49.88199921328482, -97.18256250195299 49.88206764896086, -97.18302823818755 49.882082727469225, -97.18303357250282 49.8820142971574)))",49.88204097169877,-97.1827980358628
12080671000.0,514 CAMDEN PLACE,False,267000.0,514.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1848533538143 49.88178639621009, -97.18484801876596 49.88185478349886, -97.18524832011862 49.88186783813005, -97.18525365891223 49.88179944728618, -97.1848533538143 49.88178639621009)))",49.88182711629039,-97.18505083969572
12080575000.0,514 CLIFTON STREET,False,304000.0,514.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1869652838959 49.88133991222117, -97.18655852398442 49.88132780498025, -97.18655320686373 49.881396485858744, -97.1869600052102 49.881408325665845, -97.1869652838959 49.88133991222117)))",49.88136812852997,-97.1867591224587
12080311000.0,514 CRAIG STREET,False,226000.0,514.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18981304900862 49.881274545652055, -97.19018421047657 49.88128647243246, -97.1901895034907 49.881217962837475, -97.1898183510614 49.881206031715195, -97.18981304900862 49.881274545652055)))",49.88124625322579,-97.19000127641289
12081005000.0,514 GREENWOOD PLACE,False,334000.0,514.0,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17980451589985 49.882715723949104, -97.18033391565294 49.8827329347387, -97.18034089701278 49.882642604098905, -97.17981148386133 49.882625368983526, -97.17980451589985 49.882715723949104)))",49.88267915734728,-97.1800726914865
12080379000.0,514 STILES STREET,False,412000.0,514.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18914603644839 49.881458939802826, -97.18915132980054 49.88139042395919, -97.18877987972526 49.881378382322204, -97.1887745969456 49.88144689921609, -97.18914603644839 49.881458939802826)))",49.881418661151386,-97.18896296042372
12080469000.0,514 TELFER STREET S,True,355000.0,514.0,TELFER,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18763242747994 49.881637978901175, -97.18805812844815 49.88165185000072, -97.18806605908908 49.881549040184275, -97.18764036214377 49.881535161949486, -97.18763242747994 49.881637978901175)))",49.88159350774711,-97.18784924178397
12080879000.0,515 BASSWOOD PLACE,True,388000.0,515.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18228288534688 49.88205876151314, -97.1818169513755 49.88204380364419, -97.1818116085278 49.88211225542462, -97.18227754173638 49.88212722590197, -97.18228288534688 49.88205876151314)))",49.88208551185323,-97.1820472538936
12080700000.0,515 CAMDEN PLACE,False,286000.0,515.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18463981923877 49.88180151677384, -97.18423953552711 49.88178856465514, -97.18423248904969 49.88187885371398, -97.18463277332461 49.88189181215879, -97.18463981923877 49.88180151677384)))",49.881840186920485,-97.18443615660796
12081152000.0,515 DOMINION STREET,False,442000.0,515.0,DOMINION,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17832487348531 49.88234675827768, -97.17833532972595 49.88220998266458, -97.17791343194611 49.88219637757281, -97.17790300417764 49.882333178787114, -97.17832487348531 49.88234675827768)))",49.88227157330156,-97.17811915356774
12081071000.0,515 GREENWOOD PLACE,False,350000.0,515.0,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1795079575203 49.88270618238202, -97.17899940339645 49.88268959663692, -97.17899244968628 49.88277993360467, -97.1795009905877 49.882796518925204, -97.1795079575203 49.88270618238202)))",49.88274305769158,-97.17925020031588
12080283000.0,515 RAGLAN ROAD,True,713000.0,515.0,RAGLAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.19029323607435 49.880809647193004, -97.19081424911481 49.88082645525925, -97.19082481200391 49.8806896308397, -97.1903038043686 49.88067282919485, -97.19029323607435 49.880809647193004)))",49.8807496408143,-97.19055902735792
12080966000.0,515 SPRAGUE STREET,False,387000.0,515.0,SPRAGUE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18091416373532 49.88265941967025, -97.18040884318731 49.882643248859296, -97.18040186235768 49.882733541740905, -97.18090714411227 49.88274973265751, -97.18091416373532 49.88265941967025)))",49.882696485496815,-97.18065801332096
12080446000.0,515 STILES STREET,False,293000.0,515.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1885628178256 49.88144068711163, -97.18856810201426 49.88137214056454, -97.18814877335915 49.88135875409507, -97.18814348366494 49.881427320328804, -97.1885628178256 49.88144068711163)))",49.88139972525703,-97.18835578411252
12080854000.0,516 BASSWOOD PLACE,True,362000.0,516.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18302823820144 49.88208272746944, -97.18256250196691 49.882067648961076, -97.18255716047621 49.882136083719644, -97.18302290351212 49.882151162451905, -97.18302823820144 49.88208272746944)))",49.88210940573387,-97.18279270103476
12080672000.0,516 CAMDEN PLACE,False,367000.0,516.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18484801876596 49.88185478349886, -97.18484268230874 49.88192317076466, -97.18524297991611 49.881936228950956, -97.18524832011862 49.88186783813005, -97.18484801876596 49.88185478349886)))",49.88189550534524,-97.18504550207032
12080576000.0,516 CLIFTON STREET,False,327000.0,516.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1869600052102 49.881408325665845, -97.18655320686373 49.881396485858744, -97.18654788969167 49.88146516763503, -97.18695472789823 49.881476739131095, -97.1869600052102 49.881408325665845)))",49.8814366760146,-97.18675382442538
12081121000.0,516 DOMINION STREET,False,263000.0,516.0,DOMINION,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17896692541423 49.88222824269632, -97.17854591039031 49.882216399708156, -97.17853537961534 49.88235317416619, -97.17895638562992 49.88236517715651, -97.17896692541423 49.88222824269632)))",49.88229074968216,-97.17875119125
12080934000.0,516 SPRAGUE STREET,False,334000.0,516.0,SPRAGUE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18169895535861 49.882684762457465, -97.18119367974779 49.88266849413357, -97.18118665463994 49.882758818742715, -97.1816919031283 49.88277509296379, -97.18169895535861 49.882684762457465)))",49.882721791779545,-97.18144280139768
12080378000.0,516 STILES STREET,False,422000.0,516.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1891407444699 49.881527455667026, -97.18914603644839 49.881458939802826, -97.1887745969456 49.88144689921609, -97.1887693141484 49.88151541610877, -97.1891407444699 49.881527455667026)))",49.881487177546,-97.18895767268468
12080880000.0,517 BASSWOOD PLACE,True,383000.0,517.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18227754173638 49.88212722590197, -97.1818116085278 49.88211225542462, -97.1818062676655 49.88218069019874, -97.18227219972259 49.88219566064939, -97.18227754173638 49.88212722590197)))",49.88215395802978,-97.18204190442
12080701000.0,517 CAMDEN PLACE,True,289000.0,517.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18463277332461 49.88189181215879, -97.18423248904969 49.88187885371398, -97.18422523232451 49.88197183618756, -97.18462551678776 49.881984806350246, -97.18463277332461 49.88189181215879)))",49.88193182725966,-97.18442900706069
12080610000.0,517 CLIFTON STREET,False,302000.0,517.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18589860096104 49.88151582014551, -97.18628817722502 49.88152838221925, -97.18629347204599 49.88145997265259, -97.18592509098734 49.88144809311509, -97.18590285593399 49.881461091904086, -97.18589860096104 49.88151582014551)))",49.881488091744785,-97.18609705515082
12080362000.0,517 CRAIG STREET,False,267000.0,517.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18922979341521 49.88125558602648, -97.1896012357766 49.881267625204934, -97.18960653819522 49.88119910948306, -97.18923508658534 49.881187071074116, -97.18922979341521 49.88125558602648)))",49.88122734782187,-97.18941816398583
12081153000.0,517 DOMINION STREET,True,297000.0,517.0,DOMINION,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17831441853262 49.88248353480694, -97.17832487348531 49.88234675827768, -97.17790300417764 49.882333178787114, -97.17789257633987 49.882469979996735, -97.17831441853262 49.88248353480694)))",49.88240836198915,-97.17810871208978
12081072000.0,517 GREENWOOD PLACE,False,467000.0,517.0,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1795009905877 49.882796518925204, -97.17899244968662 49.88277993359568, -97.17898548912748 49.882870353361184, -97.17949401966747 49.882886906630745, -97.1795009905877 49.882796518925204)))",49.882833427455296,-97.17924322244887
12080791000.0,517 NEWMAN STREET,True,400000.0,517.0,NEWMAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18308680739435 49.88220300029789, -97.18348466671887 49.88221590759683, -97.18349000038168 49.88214749875608, -97.18349533266935 49.882079088993386, -97.1830974672387 49.88206618882603, -97.18309213730846 49.88213459501205, -97.18308680739435 49.88220300029789)))",49.882141046333416,-97.1832910704766
12080282000.0,517 RAGLAN ROAD,False,476000.0,517.0,RAGLAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1902826691349 49.88094646430919, -97.1908036861557 49.880963279674106, -97.19081424911481 49.88082645525925, -97.19029323607435 49.880809647193004, -97.1902826691349 49.88094646430919)))",49.88088646178131,-97.19054846238198
12080447000.0,517 STILES STREET,False,293000.0,517.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1885628178256 49.88144068711163, -97.18814348366494 49.881427320328804, -97.18813411166113 49.881548821271515, -97.18855344651179 49.88156223486804, -97.1885628178256 49.88144068711163)))",49.88149476642718,-97.18834847832986
12080855000.0,518 BASSWOOD PLACE,False,282000.0,518.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18302290351212 49.882151162451905, -97.18255716047621 49.882136083719644, -97.1825518196631 49.8822045184969, -97.18301756810986 49.882219597413275, -97.18302290351212 49.882151162451905)))",49.882177840586856,-97.18278736294022
12080673000.0,518 CAMDEN PLACE,False,316000.0,518.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18524297991611 49.881936228950956, -97.18484268230874 49.88192317076466, -97.1848373472251 49.88199155805106, -97.18523764108718 49.88200461979246, -97.18524297991611 49.881936228950956)))",49.88196389439891,-97.18504016442724
12080310000.0,518 CRAIG STREET,True,340000.0,518.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18980590290806 49.88136686997504, -97.19017708000914 49.88137878882464, -97.19018421047657 49.88128647243246, -97.18981304900862 49.881274545652055, -97.18980590290806 49.88136686997504)))",49.881326669441066,-97.18999505775822
12081122000.0,518 DOMINION STREET,False,420000.0,518.0,DOMINION,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17895638562992 49.88236517715651, -97.17853537961534 49.88235317416619, -97.17852484877051 49.88248994861951, -97.1789458444182 49.882502110691156, -97.17895638562992 49.88236517715651)))",49.88242760387918,-97.1787406553723
12097809460.0,518 NEWMAN STREET,False,466000.0,518.0,NEWMAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18413124211199 49.882305640697176, -97.18414267002349 49.8821592523016, -97.1837448141975 49.88214627645259, -97.18373339248599 49.88229263682995, -97.18413124211199 49.882305640697176)))",49.88222595165577,-97.18393803609015
12080468000.0,518 TELFER STREET S,True,487000.0,518.0,TELFER,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18762449765 49.88174071403594, -97.18805020375585 49.88175458166962, -97.1880581284339 49.88165185000949, -97.18763242746604 49.88163797890096, -97.18762449765 49.88174071403594)))",49.88169628121082,-97.18784131306434
12080881000.0,519 BASSWOOD PLACE,False,292000.0,519.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18227219972225 49.882195660658375, -97.18180626766517 49.88218069020773, -97.18180092553965 49.88224914108917, -97.1822668553804 49.882264125042894, -97.18227219972225 49.882195660658375)))",49.882222404482214,-97.18203656975776
12080702000.0,519 CAMDEN PLACE,False,328000.0,519.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18462551678776 49.881984806350246, -97.18422523232451 49.88197183618756, -97.18421989483572 49.882040227009306, -97.18462017962621 49.882053203489356, -97.18462551678776 49.881984806350246)))",49.8820125183702,-97.1844227089608
12080609000.0,519 CLIFTON STREET,False,358000.0,519.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18628076169482 49.88162416625359, -97.18628817722502 49.88152838221925, -97.18589860096104 49.88151582014551, -97.18589115209423 49.881611604383416, -97.18628076169482 49.88162416625359)))",49.88156999391748,-97.18608967250869
12080363000.0,519 CRAIG STREET,False,245000.0,519.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18922450158512 49.88132410189835, -97.18959593198278 49.88133614000492, -97.1896012357766 49.881267625204934, -97.18922979341521 49.88125558602648, -97.18922450158512 49.88132410189835)))",49.881295863088965,-97.18941286539592
12081154000.0,519 DOMINION STREET,True,414000.0,519.0,DOMINION,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17789257633987 49.882469979996735, -97.177882148399 49.88260678210065, -97.17830396211927 49.88262031130964, -97.17831441853262 49.88248353480694, -97.17789257633987 49.882469979996735)))",49.8825451510301,-97.17809827008166
12081073000.0,519 GREENWOOD PLACE,False,271000.0,519.0,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17949401966747 49.882886906630745, -97.17898548912748 49.882870353361184, -97.17897832370008 49.88296342775895, -97.17948684156029 49.882979980631276, -97.17949401966747 49.882886906630745)))",49.88292516690239,-97.17923616853578
12080793000.0,519 NEWMAN STREET,False,509000.0,519.0,NEWMAN,RESMA - MULTIPLE ATTACHED UNITS,"MULTIPOLYGON (((-97.18307614890442 49.88233981088788, -97.18347399927279 49.88235272707269, -97.18347933300466 49.88228431733535, -97.18348466671887 49.88221590759683, -97.18308680739435 49.88220300029789, -97.18308147885382 49.88227140560438, -97.18307614890442 49.88233981088788)))",49.882277861305376,-97.18328040798728
12080967000.0,519 SPRAGUE STREET,False,348000.0,519.0,SPRAGUE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18090714411227 49.88274973265751, -97.18040186235768 49.882733541740905, -97.18039488010628 49.882823834598604, -97.18090012306726 49.88284004562085, -97.18090714411227 49.88274973265751)))",49.88278678841967,-97.18065101238363
12090213000.0,52 ALLOWAY AVENUE,False,375000.0,52.0,ALLOWAY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1630466858526 49.883172729095214, -97.16302663371371 49.883446368167036, -97.1631537204425 49.883450044814886, -97.16317375950855 49.88317640118174, -97.1630466858526 49.883172729095214)))",49.88331138822007,-97.16310019986504
12082993000.0,52 DUNDURN PLACE,False,265000.0,52.0,DUNDURN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16371567171912 49.88086000364706, -97.1636956411468 49.8811336112309, -97.16383973344482 49.88113746700801, -97.1638597534396 49.88086385885779, -97.16371567171912 49.88086000364706)))",49.88099873686336,-97.16377769982724
12097696700.0,52 FAWCETT AVENUE,False,124071.428571,52.0,FAWCETT,CNCMP - CONDO COMPLEX,"MULTIPOLYGON (((-97.16318119679728 49.88423481222941, -97.16318169705012 49.88422797764937, -97.16318670858828 49.88415950426201, -97.16319172010965 49.88409103087351, -97.16319673161422 49.88402255748387, -97.16320120841785 49.88396138586861, -97.16309293554849 49.883958263265974, -97.16298444989872 49.883955135390885, -97.16296462531713 49.88422858987043, -97.16307291035324 49.8842317010894, -97.16318119679728 49.88423481222941)))",49.88409496085188,-97.16308287013452
12081609000.0,52 LIPTON STREET,False,441000.0,52.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17473118901144 49.8788096287523, -97.17433124588949 49.87879744369101, -97.17432502632352 49.87887956193938, -97.17472496024777 49.878891750472086, -97.17473118901144 49.8788096287523)))",49.878844596107456,-97.17452810689872
12082038000.0,52 RUBY STREET,False,399000.0,52.0,RUBY,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17357924488226 49.879145139900594, -97.17318747196434 49.87913312731581, -97.1731807203813 49.87922338750362, -97.17357243763438 49.879235382140095, -97.17357924488226 49.879145139900594)))",49.879184257943365,-97.17337996293584
12090002000.0,52 WOODROW PLACE,False,435000.0,52.0,WOODROW,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16323967914919 49.87953114334416, -97.1632823354356 49.87892405539371, -97.1632531367108 49.87891879385845, -97.16311500340352 49.87888852377763, -97.16307025447838 49.87952537093305, -97.16323967914919 49.87953114334416)))",49.879217419711594,-97.16317611644892
12080856000.0,520 BASSWOOD PLACE,False,393000.0,520.0,BASSWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18301756812376 49.8822195974135, -97.182551819677 49.88220451849712, -97.18254647877072 49.88227295417152, -97.18301223305951 49.882288027719845, -97.18301756812376 49.8822195974135)))",49.88224627441497,-97.18278202175873
12080674000.0,520 CAMDEN PLACE,False,274000.0,520.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18523764108718 49.88200461979246, -97.1848373472251 49.88199155805106, -97.18483201073258 49.88205994531449, -97.18523230224059 49.88207301063279, -97.18523764108718 49.88200461979246)))",49.88203228347625,-97.18503482710128
12080577000.0,520 CLIFTON STREET,False,318000.0,520.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18695472789823 49.881476739131095, -97.18654788969167 49.88146516763503, -97.18654064770408 49.881558729711735, -97.18694755006523 49.88156976600519, -97.18695472789823 49.881476739131095)))",49.881517595645064,-97.18674750906877
12081123000.0,520 DOMINION STREET,False,570000.0,520.0,DOMINION,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1789458444182 49.882502110691156, -97.17852484877051 49.88248994861951, -97.17851431928092 49.88262672219104, -97.17893530313647 49.88263904422109, -97.1789458444182 49.882502110691156)))",49.882564457637095,-97.17873011990196
12080935000.0,520 SPRAGUE STREET,False,450000.0,520.0,SPRAGUE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1816919031283 49.88277509296379, -97.18118665463994 49.882758818742715, -97.18117963092641 49.88284914247267, -97.18168485083338 49.882865424367026, -97.1816919031283 49.88277509296379)))",49.88281211934942,-97.18143576391022
12080377000.0,520 STILES STREET,False,313000.0,520.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18913545108262 49.8815959715083, -97.1891407444699 49.881527455667026, -97.1887693141484 49.88151541610877, -97.18876403275856 49.88158393212304, -97.18913545108262 49.8815959715083)))",49.88155569367076,-97.18895238572637
12080882000.0,521 BASSWOOD PLACE,False,261000.0,521.0,BASSWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1822668553804 49.882264125042894, -97.18180092553965 49.88224914108917, -97.18179473010096 49.88232852542905, -97.18226065939606 49.882343509368496, -97.1822668553804 49.882264125042894)))",49.88229632522471,-97.18203079260648
12080703000.0,521 CAMDEN PLACE,False,305000.0,521.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18462017962621 49.882053203489356, -97.18421989483572 49.882040227009306, -97.18421455736299 49.882108616930886, -97.18461484387197 49.882121599750114, -97.18462017962621 49.882053203489356)))",49.88208091192547,-97.18441737197864
12080608000.0,521 CLIFTON STREET,False,306000.0,521.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18627271025711 49.881728163527235, -97.18628076169482 49.88162416625359, -97.18589115209423 49.881611604383416, -97.18588306598926 49.881715601802, -97.18627271025711 49.881728163527235)))",49.88166988474781,-97.18608192205598
12080364000.0,521 CRAIG STREET,False,242000.0,521.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18921920837985 49.88139261684834, -97.1895906295626 49.88140465482547, -97.18959593198278 49.88133614000492, -97.18922450158512 49.88132410189835, -97.18921920837985 49.88139261684834)))",49.88136437825529,-97.18940756796478
12081155000.0,521 DOMINION STREET,True,345000.0,521.0,DOMINION,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17830396211927 49.88262031130964, -97.177882148399 49.88260678210065, -97.17787172042264 49.882743583300915, -97.17829350567031 49.88275708690868, -97.17830396211927 49.88262031130964)))",49.8826819398819,-97.17808782788671
12080281000.0,521 RAGLAN ROAD,False,653000.0,521.0,RAGLAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.19027210212546 49.881083281420665, -97.19079312309303 49.88110010498321, -97.1908036861557 49.880963279674106, -97.1902826691349 49.88094646430919, -97.19027210212546 49.881083281420665)))",49.88102328277923,-97.19053789767416
12080448000.0,521 STILES STREET,False,444000.0,521.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18812851656048 49.88162134232638, -97.18854785607601 49.88163475961109, -97.18855344651179 49.88156223486804, -97.18813411166113 49.881548821271515, -97.18812851656048 49.88162134232638)))",49.88159178964483,-97.18834098439788
12080675000.0,522 CAMDEN PLACE,False,265000.0,522.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18523230224059 49.88207301063279, -97.18483201073258 49.88205994531449, -97.18482667422239 49.882128332576734, -97.18482133911951 49.88219671896061, -97.18522162310319 49.88220979228809, -97.18522696337634 49.88214140147192, -97.18523230224059 49.88207301063279)))",49.88213486666889,-97.18502682083133
12080578000.0,522 CLIFTON STREET,False,302000.0,522.0,CLIFTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18694755005166 49.88156976599598, -97.1865406477044 49.88155872970275, -97.186533423058 49.88165204914814, -97.18694037026928 49.88166281728634, -97.18694755005166 49.88156976599598)))",49.8816108383723,-97.18674039991814
12080309000.0,522 CRAIG STREET,False,272000.0,522.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18979891206315 49.881457205957574, -97.19017010151951 49.88146912520807, -97.19017708000914 49.88137878882464, -97.18980590292199 49.88136686997525, -97.18979891206315 49.881457205957574)))",49.8814179977423,-97.1899879991104
12081125000.0,522 DOMINION STREET,False,396000.0,522.0,DOMINION,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17893530313647 49.88263904422109, -97.17851431928092 49.88262672219104, -97.17850378829638 49.88276349663497, -97.17892476317601 49.882775977768176, -97.17893530313647 49.88263904422109)))",49.88270131149302,-97.17871958422602
12080776000.0,522 NEWMAN STREET,True,275000.0,522.0,NEWMAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18413124211199 49.882305640697176, -97.18373339248599 49.88229263682995, -97.18372805391785 49.882361036607, -97.1837227167233 49.88242943640466, -97.1841205597371 49.88244246088811, -97.18412590095024 49.88237405034375, -97.18413124211199 49.882305640697176)))",49.88236754372101,-97.18392698263756
12080263000.0,522 RAGLAN ROAD,False,376000.0,522.0,RAGLAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.19105784468728 49.88097154870013, -97.19104728492096 49.881108379477446, -97.19155553760505 49.88112478536273, -97.19156609753314 49.88098794915143, -97.19105784468728 49.88097154870013)))",49.8810481657329,-97.1913066928656
12080376000.0,522 STILES STREET,False,348000.0,522.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18913545108262 49.8815959715083, -97.18876403275856 49.88158393212304, -97.18875874992628 49.88165244901337, -97.1891301576778 49.8816644873484, -97.18913545108262 49.8815959715083)))",49.88162420982458,-97.1889470975551
12080704000.0,523 CAMDEN PLACE,False,284000.0,523.0,CAMDEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18461484387197 49.882121599750114, -97.18421455736299 49.882108616930886, -97.18420921983888 49.88217700775026, -97.18460950670881 49.882189995987886, -97.18461484387197 49.882121599750114)))",49.882149305201246,-97.18441203457512
12080365000.0,523 CRAIG STREET,False,210000.0,523.0,CRAIG,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18921391651463 49.881461132717845, -97.1895853257336 49.88147316962309, -97.1895906295626 49.88140465482547, -97.18921920837985 49.88139261684834, -97.18921391651463 49.881461132717845)))",49.88143289330897,-97.18940226975369
12080795000.0,523 NEWMAN STREET,False,237000.0,523.0,NEWMAN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18307081893738 49.882408216170184, -97.18346866691452 49.88242113683065, -97.18347399927279 49.88235272707269, -97.18307614890442 49.88233981088788, -97.18307081893738 49.882408216170184)))",49.88238047278264,-97.18327241071076
12080968000.0,523 SPRAGUE STREET,False,335000.0,523.0,SPRAGUE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18090012306726 49.88284004562085, -97.18039488010628 49.882823834598604, -97.18038789921557 49.8829141274761, -97.1808931033828 49.882930358604, -97.18090012306726 49.88284004562085)))",49.88287709134047,-97.18064401141572
12080449000.0,523 STILES STREET,False,390000.0,523.0,STILES,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1881229228314 49.88169386340167, -97.18854226419572 49.881707285230036, -97.18854785607601 49.88163475961109, -97.18812851656048 49.88162134232638, -97.1881229228314 49.88169386340167)))",49.88166431274289,-97.18833539206898
